Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
LGB,None,Owen-Model,0.6542705416666666,0.4524030742052022,0.5475969257947978,0.543661971830986,0.04742418017626815,0.3795610259340173,,0.5168896700398258
LGB,None,R-Myerson,0.6542705416666666,0.17184818473410982,0.8281518152658902,1.0,0.48148148148148145,0.7698777655824571,,0.8597273839809078
LGB,SMOTE,SHAP,0.6297926388888888,0.7872114496332926,0.2127885503667074,0.8478873239436621,0.9885674480132137,0.6830811074411943,,0.3602027726505882
LGB,SMOTE,Banzhaf,0.6297926388888888,0.09482085790772446,0.9051791420922756,0.7908450704225353,0.8306916194864636,0.8422386106670915,,0.49999999121642297
LGB,SMOTE,Myerson,0.6297926388888888,0.6977303396502784,0.3022696603497216,0.8669014084507043,0.9907872607112996,0.7199861098372418,,0.3926185656956089
LGB,SMOTE,Owen-Domain,0.6297926388888888,0.32441937720967096,0.675580622790329,0.9429577464788732,0.45006001190332157,0.6895327937241745,2.5502575411207618,0.3658696609790627
LGB,SMOTE,Owen-Data,0.6297926388888888,0.2034537715910707,0.7965462284089293,0.8478873239436618,0.4350649350649351,0.6931661624725087,3.9623146482904668,0.36906105839826087
LGB,SMOTE,Owen-Model,0.6297926388888888,0.5167351759631156,0.4832648240368844,0.5816901408450704,0.3019417296385086,0.45563223150682114,,0.16042130098210558
LGB,SMOTE,R-Myerson,0.6297926388888888,0.17560898887783036,0.8243910111221696,1.0,0.5349794238683128,0.786456811663494,,0.4510036185086076
LGB,SMOTETomek,SHAP,0.6298967083333333,0.805859759730095,0.19414024026990495,0.8478873239436621,0.989262598764388,0.6770967209926516,,0.35674596995035934
LGB,SMOTETomek,Banzhaf,0.6298967083333333,0.10810073911639427,0.8918992608836057,0.8098591549295775,0.5140280743444462,0.7385954967192098,,0.4107638931869058
LGB,SMOTETomek,Myerson,0.6298967083333333,0.7252316713990791,0.27476832860092093,0.8859154929577464,0.9913318446252202,0.7173385553946292,,0.39209269508337846
LGB,SMOTETomek,Owen-Domain,0.6298967083333333,0.31702465253308215,0.6829753474669178,0.9429577464788732,0.5115856921404757,0.7125062620287554,2.5502575411207618,0.38784821299393235
LGB,SMOTETomek,Owen-Data,0.6298967083333333,0.20065540364434764,0.7993445963556524,0.8478873239436618,0.43939393939393945,0.6955419532310845,3.9623146482904668,0.37294748172623776
LGB,SMOTETomek,Owen-Model,0.6298967083333333,0.5341129679368839,0.4658870320631161,0.543661971830986,0.33652037812580865,0.4486897940066369,,0.15612298676310493
LGB,SMOTETomek,R-Myerson,0.6298967083333333,0.16700930602477182,0.8329906939752282,1.0,0.5390946502057613,0.7906951147269964,,0.45652599386206855
LGB,CostSensitive,SHAP,0.6545942083333334,0.7164641730622325,0.28353582693776747,0.7718309859154929,0.15120009649675561,0.4021889697833386,,0.5423621305777923
LGB,CostSensitive,Banzhaf,0.6545942083333334,0.11225396439709959,0.8877460356029004,0.7908450704225353,0.13540235995404956,0.6046644886598284,,0.720208061764791
LGB,CostSensitive,Myerson,0.6545942083333334,0.7043630099313579,0.2956369900686421,0.7908450704225353,0.17087752673186063,0.4191198624076793,,0.5572335104923177
LGB,CostSensitive,Owen-Domain,0.6545942083333334,0.2932037025662951,0.706796297433705,0.7718309859154928,0.21173519118525874,0.5634541581781521,2.5502575411207618,0.6840106506421731
LGB,CostSensitive,Owen-Data,0.6545942083333334,0.18454757016166742,0.8154524298383325,0.8478873239436618,0.4264069264069264,0.6965822267296402,3.9623146482904668,0.8009447148196234
LGB,CostSensitive,Owen-Model,0.6545942083333334,0.4996042094720513,0.5003957905279487,0.6387323943661971,0.10186784127493026,0.41366534205635863,,0.5524424905386867
