Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
XGB,CostSensitive,R-Myerson,0.687860783937664,0.14880778060635477,0.8511922193936452,1.0,0.9999999999999999,0.9503974064645483,,0.4812009818012124
LGB,None,SHAP,0.7015174666433509,0.40071611530636286,0.5992838846936371,0.4965879265091864,0.6435504210221624,0.579807410741662,,0.3946526647563747
LGB,None,Banzhaf,0.7015174666433509,0.11234369636513501,0.887656303634865,0.568503937007874,0.2620277333388708,0.5727293246605366,,0.38947484816807293
LGB,None,Myerson,0.7015174666433509,0.456555017323127,0.543444982676873,0.46062992125984253,0.7033573323832377,0.5691440787733177,,0.3868521412081385
LGB,None,Owen-Domain,0.7015174666433509,0.301802456987238,0.698197543012762,0.4066929133858268,0.9325172521303117,0.6791359028429668,0.8248534616153707,0.46731421594386346
LGB,None,Owen-Data,0.7015174666433509,0.15267158675886877,0.8473284132411312,1.0,0.9849624060150376,0.9440969397520562,7.522690800304821,0.6611405747133527
LGB,None,Owen-Model,0.7015174666433509,0.5052447213756154,0.4947552786243846,0.11902887139107614,0.2639998305428513,0.29259466018610397,2.0250150637080306,0.18454855933103964
LGB,None,R-Myerson,0.7015174666433509,0.07171291928539641,0.9282870807146035,1.0,1.0,0.9760956935715344,,0.6845485520157618
LGB,SMOTE,SHAP,0.7105374000146664,0.6398987164737284,0.3601012835262716,0.6763779527559056,0.809633196396422,0.6153708108928664,,0.5425584742044961
LGB,SMOTE,Banzhaf,0.7105374000146664,0.15473398193790852,0.8452660180620915,0.37073490813648297,0.3715664606357841,0.5291891289447861,,0.479514179845254
LGB,SMOTE,Myerson,0.7105374000146664,0.630353576833033,0.36964642316696705,0.550524934383202,0.7971723300394018,0.5724478958631902,,0.51115916951794
LGB,SMOTE,Owen-Domain,0.7105374000146664,0.23711904144511828,0.7628809585548817,1.0,0.9591629695257877,0.9073479760268898,0.8248534616153707,0.7561478812431739
LGB,SMOTE,Owen-Data,0.7105374000146664,0.12439487366047962,0.8756051263395204,1.0,0.9849624060150376,0.9535225107848526,7.522690800304821,0.7899258360867079
LGB,SMOTE,Owen-Model,0.7105374000146664,0.2784990912786716,0.7215009087213284,0.17296587926509188,0.6651482608580389,0.5198716829481531,2.286210112005269,0.47269820927227363
LGB,SMOTE,R-Myerson,0.7105374000146664,0.13324492375763916,0.8667550762423608,1.0,0.9999999999999999,0.9555850254141202,,0.7914346228319715
LGB,SMOTETomek,SHAP,0.7105374000146664,0.6398987164737284,0.3601012835262716,0.6763779527559056,0.809633196396422,0.6153708108928664,,0.5425584742044961
LGB,SMOTETomek,Banzhaf,0.7105374000146664,0.14318791627472463,0.8568120837252754,0.38871391076115486,0.3699655552564265,0.5384971832476189,,0.4863232801333306
LGB,SMOTETomek,Myerson,0.7105374000146664,0.630353576833033,0.36964642316696705,0.550524934383202,0.7971723300394018,0.5724478958631902,,0.51115916951794
LGB,SMOTETomek,Owen-Domain,0.7105374000146664,0.23711904144511828,0.7628809585548817,1.0,0.9591629695257877,0.9073479760268898,0.8248534616153707,0.7561478812431739
