Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
LGB,SMOTE,Banzhaf,0.7708138244662746,0.618652758636589,0.381347241363411,0.19999999999999998,0.22237187250146992,0.26790637128829364,,0.10974087064161121
LGB,SMOTE,Myerson,0.7708138244662746,0.6408873207696099,0.35911267923039014,0.4105263157894738,0.5626302492248595,0.4440897480815745,,0.21961447505702336
LGB,SMOTE,Owen-Domain,0.7708138244662746,0.22096380427502163,0.7790361957249784,0.2631578947368421,0.25310009860863564,0.431764729690152,1.750381195610541,0.2119281982935763
LGB,SMOTE,Owen-Data,0.7708138244662746,0.4167259986132325,0.5832740013867674,0.03157894736842104,0.3223565629214569,0.3124031705588818,2.1111937285390665,0.13749050179180186
LGB,SMOTE,Owen-Model,0.7708138244662746,0.3076765138739716,0.6923234861260283,0.7894736842105262,0.36709277148489283,0.6162966472738157,,0.3270082205047191
LGB,SMOTE,R-Myerson,0.7708138244662746,0.22175015607850004,0.7782498439215,1.0,0.46527777777777773,0.7478425405664259,,0.40904445857196153
LGB,SMOTETomek,SHAP,0.7751298361552444,0.7131644726203358,0.2868355273796642,0.6421052631578946,0.5151573081962978,0.48136603291128555,,0.37305267584714513
LGB,SMOTETomek,Banzhaf,0.7751298361552444,0.6379077237001818,0.3620922762998182,0.17894736842105263,0.22094616068734774,0.2539952684694062,,0.2312569747849002
LGB,SMOTETomek,Myerson,0.7751298361552444,0.66701122613444,0.33298877386556003,0.38947368421052636,0.549615874752556,0.4240261109428808,,0.3372936614711227
LGB,SMOTETomek,Owen-Domain,0.7751298361552444,0.24204369085666236,0.7579563091433377,0.2631578947368421,0.20746225658275394,0.4095254868209779,1.750381195610541,0.32825060719696203
LGB,SMOTETomek,Owen-Data,0.7751298361552444,0.3927449902192567,0.6072550097807433,0.07368421052631578,0.31942564355057584,0.33345495461921165,2.1111937285390665,0.2808105835413052
LGB,SMOTETomek,Owen-Model,0.7751298361552444,0.3154011874620091,0.6845988125379909,0.831578947368421,0.34652944903756705,0.6209024029813263,,0.46007203150762144
LGB,SMOTETomek,R-Myerson,0.7751298361552444,0.20249780105434792,0.7975021989456521,1.0,0.4791666666666667,0.7588896218707729,,0.5461252868066773
LGB,CostSensitive,SHAP,0.7794156555499567,0.6657519884204681,0.3342480115795319,0.6210526315789474,0.005044503086670519,0.32011504874838326,,0.40177216071037597
LGB,CostSensitive,Banzhaf,0.7794156555499567,0.5506946462080836,0.4493053537919164,0.24210526315789474,0.28741558628366465,0.32627540107782527,,0.4056139540011178
LGB,CostSensitive,Myerson,0.7794156555499567,0.7001635982120453,0.2998364017879547,0.28421052631578947,-0.03220460681151238,0.1839474404307439,,0.3168536729234188
LGB,CostSensitive,Owen-Domain,0.7794156555499567,0.3312991058469429,0.6687008941530571,1.0,-0.11704137338377862,0.5172198402564261,1.750381195610541,0.5246930303446723
